,Stock Name,Price 6/27/2016,Price 6/28/2016,%Change
2990,"""ZNH""",26.96,27.14,0.667655786
2991,"""CHA""",42.67,43.56,2.085774549
2992,"""CHU""",9.98,10.07,0.901803607
2993,"""CYD""",10.86,11,1.289134438
2994,"""CMG""",388.78,391.67,0.743350995
2995,"""CHH""",44.25,44.99,1.672316384
2996,"""CB""",121.83,125.22,2.78256587
2997,"""CHT""",34.7,35.2,1.44092219
2998,"""CHD""",98.74,99.98,1.255823375
2999,"""CCX""",16.2,16.2,0
3000,"""CIEN""",17.95,18.34,2.17270195
3001,"""CI""",122.09,125.21,2.55549185
3002,"""XEC""",109.5,115.2,5.205479452
3003,"""CBB""",4.15,4.25,2.409638554
3004,"""CNK""",33.35,33,-1.049475262
3005,"""CINR""",27.73,28.03,1.081860801
3006,"""CIR""",53.08,53.68,1.130369254
3007,"""CIT""",28.45,29.41,3.374340949
3008,"""BLW""",14.9,14.99,0.604026846
3009,"""C""",38.48,40.44,5.093555094
3010,"""CFG""",18.44,18.97,2.874186551
3011,"""CIA""",7.61,7.35,-3.416557162
3012,"""CIO""",12.55,12.55,0
3013,"""CVEO""",1.71,1.77,3.50877193
3014,"""CLH""",49.01,50.19,2.407671904
3015,"""CCO""",5.98,6.06,1.337792642
3016,"""EMO""",12.21,12.82,4.995904996
3017,"""CEM""",15.1,15.5,2.649006623
3018,"""CTR""",11.97,12.37,3.341687552
3019,"""CLW""",63.13,62.77,-0.570251861
3020,"""CWEN""",14.59,15.2,4.180945853
3021,"""CLF""",4.65,4.93,6.021505376
3022,"""CLX""",137.03,136.66,-0.270013866
3023,"""NET""",39571.3984,42071.3984,6.317694348
3024,"""CMS""",44.94,44.98,0.089007566
3025,"""CNA""",29.42,29.9,1.631543168
3026,"""CNF""",0.023,0.023,0
3027,"""CNHI""",6.8,7.05,3.676470588
3028,"""CNO""",16.06,16.36,1.867995019
3029,"""CEO""",114.88,120,4.456824513
3030,"""CNXM""",16.59,17.19,3.616636528
3031,"""CNX""",13.63,15.16,11.22523844
3032,"""KOF""",77.6,79.36,2.268041237
3033,"""KO""",43.78,44.18,0.913659205
3034,"""CCEP""",33.95,33.83,-0.353460972
3035,"""CDE""",10.13,9.98,-1.480750247
3036,"""FOF""",11.13,11.36,2.066486972
3037,"""INB""",8.26,8.44,2.179176755
3038,"""CNS""",38.6,38.85,0.647668394
3039,"""UTF""",20.17,20.41,1.189885969
3040,"""LDP""",23.65,23.88,0.972515856
3041,"""MIE""",9.46,10,5.708245243
3042,"""RQI""",13,13.43,3.307692308
3043,"""RNP""",19.59,19.89,1.531393568
3044,"""PSF""",25.96,26.67,2.734976888
3045,"""RFI""",13.42,13.67,1.862891207
3046,"""CFX""",25.18,25.78,2.382843527
3047,"""CL""",69.99,71.13,1.628804115
3048,"""CXE""",5.52,5.51,-0.18115942
3049,"""CIF""",2.42,2.44,0.826446281
3050,"""CXH""",10.48,10.5,0.190839695
3051,"""CMU""",4.91,4.93,0.407331976
3052,"""CLNY""",10.04,10.08,0.398406375
3053,"""CXP""",20.88,21.38,2.394636015
3054,"""STK""",15.98,16.16,1.12640801
3055,"""CCZ""",49.97,49.97,0
3056,"""CMA""",36.96,38.84,5.086580087
3057,"""FIX""",31,30.92,-0.258064516
3058,"""CMC""",15.71,16.14,2.737110121
3059,"""CBU""",38.45,39.23,2.028608583
3060,"""CYH""",12.08,12.24,1.324503311
3061,"""CHCT""",20.32,21.16,4.133858268
3062,"""CIG""",1.88,1.99,5.85106383
3063,"""CBD""",12.92,13.23,2.399380805
3064,"""SBS""",8.25,8.7,5.454545455
3065,"""ELP""",8.56,9.04,5.607476636
3066,"""CCU""",21.46,22.46,4.659832246
3067,"""CODI""",16.28,16.26,-0.122850123
3068,"""CMP""",74.52,73.8,-0.966183575
3069,"""CRK""",0.84,0.89,5.952380952
3070,"""CAG""",46.96,47.1,0.298126065
3071,"""CXO""",115.48,118.81,2.883616211
3072,"""CCM""",3.52,3.76,6.818181818
3073,"""COP""",40.78,41.95,2.869053458
3074,"""CCR""",8.35,8.96,7.305389222
3075,"""ED""",79.73,79.2,-0.664743509
3076,"""STZ""",153.1,157.65,2.971913782
3077,"""CSTM""",4.15,4.38,5.542168675
3078,"""TCS""",5.05,5.07,0.396039604
3079,"""CBPX""",20.53,20.79,1.266439357
3080,"""CLR""",41.03,43.74,6.604923227
3081,"""VLRS""",17.42,18.01,3.386911596
3082,"""CTB""",29.54,29.97,1.455653351
3083,"""CPS""",74.61,75.31,0.938212036
3084,"""CTK""",10.15,10.15,0
3085,"""CPA""",49.43,50.42,2.002832288
3086,"""CLB""",116.18,117.7,1.308314684
3087,"""CXW""",34.41,34.85,1.278698053
3088,"""CLGX""",35.85,37.21,3.793584379
3089,"""CORR""",27.48,28.5,3.711790393
3090,"""COR""",85.94,87.63,1.966488248
3091,"""CNR""",14.97,15.19,1.469605878
3092,"""GLW""",19.06,19.38,1.678908709
3093,"""GYC""",23.99,24.01,0.08336807
3094,"""OFC""",28.36,28.93,2.009873061
3095,"""CZZ""",5.79,6.19,6.908462867
3096,"""CMRE""",8.51,9.08,6.69800235
3097,"""COT""",13.25,14.2,7.169811321
3098,"""COTY""",25.34,25.35,0.039463299
3099,"""CUZ""",10.07,10.11,0.397219464
3100,"""CVA""",15.75,15.87,0.761904762
3101,"""CPF""",21.93,22.46,2.416780666
3102,"""CPL""",11.78,12.19,3.480475382
3103,"""CR""",54.27,55.54,2.340151096
3104,"""BAP""",144.26,149.26,3.465964231
3105,"""CS""",10.5,10.55,0.476190476
3106,"""CPG""",14.61,15.19,3.969883641
3107,"""CEQP""",19.48,20.48,5.133470226
3108,"""CRH""",26.54,27.8,4.747550867
3109,"""CRT""",17.4,17.7,1.724137931
3110,"""CAPL""",23.53,23.7,0.722481938
3111,"""CCI""",97.18,99,1.872813336
3112,"""CCK""",48.36,49.48,2.315963606
3113,"""CRY""",11.52,11.63,0.954861111
3114,"""CSS""",26.2,26.22,0.076335878
3115,"""CTS""",17.14,17.01,-0.758459743
3116,"""CUBE""",30.19,30.66,1.55680689
3117,"""CUB""",38.3,38.19,-0.287206266
3118,"""CFR""",58.42,59.8,2.362204724
3119,"""CULP""",27.51,27.36,-0.54525627
3120,"""CMI""",105.75,106.94,1.125295508
3121,"""CW""",78.97,79.33,0.455869317
3122,"""SRF""",8.7,9.03,3.793103448
3123,"""SRV""",11.6,12.02,3.620689655
3124,"""SZC""",14.77,15.02,1.692620176
3125,"""CWK""",19.85,23.56,18.69017632
3126,"""CUBI""",24.24,24.14,-0.412541254
3127,"""CVI""",15.66,15.85,1.213282248
3128,"""UAN""",7.51,7.95,5.85885486
3129,"""CVS""",93.24,93.7,0.493350493
3130,"""CELP""",8.95,9.06,1.229050279
3131,"""DHI""",29.48,30.24,2.578018996
3132,"""DAN""",10.47,10.56,0.859598854
3133,"""DHR""",97.32,98.12,0.822030415
3134,"""DAC""",3.01,2.99,-0.664451827
3135,"""DQ""",21.7,22.98,5.898617512
3136,"""DRI""",64.94,65.24,0.461964891
3137,"""DAR""",13.55,13.74,1.402214022
3138,"""DVA""",73.78,74.61,1.124966115
3139,"""DCP""",32.36,34.71,7.262051916
3140,"""DECK""",53.71,54.98,2.364550363
3141,"""DE""",80.58,81.38,0.992802184
3142,"""DEX""",9.2,9.4,2.173913043
3143,"""DDF""",9.33,9.57,2.572347267
3144,"""DKL""",24.92,25.65,2.929373997
3145,"""DK""",11.9,12.65,6.302521008
3146,"""DLPH""",59.06,60.72,2.810700982
3147,"""DAL""",33.36,34.67,3.926858513
3148,"""DLX""",61.32,63.01,2.75603392
3149,"""DNR""",3.79,3.86,1.846965699
3150,"""DBI""",20.28,20.31,0.147928994
3151,"""DKT""",25.27,26.01,2.928373565
3152,"""DB""",13.87,14.17,2.162941601
3153,"""DXB""",24.36,24.86,2.052545156
3154,"""DVN""",33.75,35.99,6.637037037
3155,"""DHX""",6.04,6.14,1.655629139
3156,"""DHT""",4.97,5.02,1.006036217
3157,"""DEO""",103.62,105.9,2.200347423
3158,"""DO""",23.43,23.98,2.34741784
3159,"""DRH""",8.62,8.66,0.464037123
3160,"""DSX""",2.12,2.35,10.8490566
3161,"""DKS""",40.07,41.51,3.593711006
3162,"""DBD""",23.34,23.56,0.942587832
3163,"""DLR""",104.12,106.64,2.420284287
3164,"""DDS""",58.9,59.13,0.39049236
3165,"""DDT""",26.5,26.42,-0.301886792
3166,"""DIN""",81.99,82.51,0.634223686
3167,"""DPLO""",32.06,33.99,6.01996257
3168,"""DFS""",50.71,51.15,0.867678959
3169,"""DNI""",10.51,10.7,1.807802093
3170,"""DLB""",46.18,46.77,1.277609355
3171,"""DG""",93.51,92.9,-0.652336648
3172,"""D""",74.95,76.44,1.987991995
3173,"""DPZ""",122.08,124.53,2.006880734
3174,"""UFS""",33.73,33.7,-0.088941595
3175,"""DCI""",33.52,33.92,1.193317422
3176,"""LPG""",6.99,7.26,3.862660944
3177,"""DSL""",18.06,18.28,1.218161683
3178,"""DBL""",27.49,27.42,-0.25463805
3179,"""PLOW""",24.09,24.63,2.241594022
3180,"""DEI""",33.74,34.21,1.393005335
3181,"""DOV""",64.6,66.21,2.492260062
3182,"""DVD""",2.07,2.14,3.381642512
3183,"""RDY""",47.79,49.02,2.573760201
3184,"""DRD""",5.54,5.46,-1.444043321
3185,"""DRQ""",56.37,56.54,0.301578854
3186,"""DS""",4.39,4.6,4.783599089
3187,"""DTE""",96.49,96.79,0.310913048
3188,"""DTJ""",25.19,25.39,0.793965859
3189,"""DTP""",6256.73,0.333,-99.99467773
3190,"""DTQ""",25.39,25.5,0.433241434
3191,"""DTW""",0.004,0.004,0
3192,"""DTY""",21.3316,24.6,15.3218699
3193,"""DCO""",18.55,18.99,2.371967655
3194,"""DPG""",16,16.52,3.25
3195,"""DSE""",7.27,7.71,6.052269601
3196,"""DNP""",10.48,10.59,1.049618321
3197,"""DTF""",16.7,16.76,0.359281437
3198,"""DUC""",9.66,9.69,0.310559006
3199,"""DUK""",83.99,83.94,-0.059530897
3200,"""DUKH""",26.8,26.8,0
3201,"""DRE""",25.48,26.15,2.629513344
3202,"""DD""",49.97,48.5,-2.941765059
3203,"""DXC""",46.87,47.59,1.536163857
3204,"""DY""",83.46,86.38,3.498682003
3205,"""DLNG""",12.59,13.12,4.20969023
3206,"""DX""",6.66,6.72,0.900900901
3207,"""EGIF""",16.64,16.97,1.983173077
3208,"""EXP""",72.15,73.49,1.857241857
3209,"""ECCA""",25.59,25.57,-0.07815553
3210,"""EIC""",464.117,461.639,-0.533917094
3211,"""ESTE""",10.39,11.05,6.35226179
3212,"""DEA""",18.9,19.57,3.544973545
3213,"""EGP""",67,67.96,1.432835821
3214,"""EMN""",65.81,66.51,1.063668136
3215,"""KODK""",15.29,15.48,1.24264225
3216,"""ETN""",55.57,56.86,2.321396437
3217,"""ETV""",14.19,14.34,1.057082452
3218,"""ETW""",10.03,10.1,0.697906281
3219,"""EV""",33.11,33.56,1.35910601
3220,"""EOI""",12.57,12.77,1.591089897
3221,"""EOS""",12.53,12.71,1.436552275
3222,"""EFT""",13.24,13.35,0.83081571
3223,"""EFF""",14.69,14.87,1.225323349
3224,"""EHT""",10.05,10.14,0.895522388
3225,"""EOT""",23.17,22.9,-1.165299957
3226,"""EVN""",14.7,14.67,-0.204081633
3227,"""ETJ""",9.36,9.54,1.923076923
3228,"""EFR""",12.92,13,0.619195046
3229,"""EVF""",5.88,5.91,0.510204082
3230,"""EVG""",13.4,13.42,0.149253731
3231,"""EVT""",19.53,19.83,1.53609831
3232,"""ETO""",19.87,20.32,2.264720684
3233,"""ETG""",13.61,13.86,1.836884644
3234,"""ETB""",15.65,15.71,0.383386581
3235,"""EXD""",12.148,12.143,-0.041159039
3236,"""ETY""",9.91,10.05,1.41271443
3237,"""EXG""",8.13,8.38,3.07503075
3238,"""ECT""",1.83,1.959,7.049180328
3239,"""ECL""",114.47,115.25,0.68140124
3240,"""EC""",8.98,9.32,3.786191537
3241,"""EPC""",78.32,80.85,3.230337079
3242,"""EIX""",76.45,76.04,-0.536298234
3243,"""EW""",94.53,94.97,0.4654607
3244,"""EE""",46.26,46.38,0.259403372
3245,"""EGO""",4.47,4.31,-3.579418345
3246,"""ESI""",7.99,8.48,6.132665832
3247,"""LLY""",74.89,75.15,0.347175858
3248,"""EFC""",17.01,17.08,0.411522634
3249,"""EARN""",12.97,13.1,1.00231303
3250,"""ERJ""",20.99,21.09,0.476417342
3251,"""EME""",46.22,46.81,1.276503678
3252,"""EBS""",27.24,28.32,3.964757709
3253,"""EMR""",49.23,49.73,1.015640869
3254,"""ESRT""",18.33,18.64,1.691216585
3255,"""EIG""",27.14,27.4,0.957995578
3256,"""EDN""",15.99,16.43,2.751719825
3257,"""ENBL""",12.39,13.36,7.82889427
3258,"""ENB""",41.07,41.38,0.754808863
3259,"""ECA""",7.33,7.72,5.320600273
3260,"""EHC""",37.68,38.04,0.955414013
3261,"""EXK""",3.77,3.82,1.326259947
3262,"""ENIA""",8.12,8.56,5.418719212
3263,"""ENIC""",5.51,5.75,4.355716878
3264,"""ENR""",48.97,50.45,3.022258526
3265,"""ET""",13.6,14.41,5.955882353
3266,"""ERF""",5.9,6.31,6.949152542
3267,"""ENS""",56.5,56.21,-0.513274336
3268,"""E""",29.46,30.72,4.276985743
3269,"""ENLC""",14.85,15.78,6.262626263
3270,"""EBF""",17.65,17.97,1.813031161
3271,"""ENVA""",6.94,6.78,-2.305475504
3272,"""NPO""",42.83,43.36,1.237450385
3273,"""ETM""",13.03,12.95,-0.613967767
3274,"""EAB""",25.3,25.35,0.197628458
3275,"""EAE""",25.55,25.5,-0.195694716
3276,"""EAI""",63.1,74.46,18.00316957
3277,"""ETR""",78.91,79.15,0.304143961
3278,"""ELC""",20560.6992,20390.8008,-0.826325984
3279,"""ELU""",25.459,25.5,0.161043246
3280,"""EMP""",24.35,7.1,-70.84188912
3281,"""ENJ""",25.66,25.9,0.935307872
3282,"""ENO""",26.89,26.83,-0.223131276
3283,"""EZT""",27.03,26.95,-0.295967444
3284,"""EPD""",27.76,28.4,2.305475504
3285,"""EVC""",6.13,6.25,1.957585644
3286,"""ENV""",31.86,32.23,1.161330822
3287,"""EVA""",19.81,21.28,7.4204947
3288,"""ENZ""",5.66,5.68,0.35335689
3289,"""EOG""",78.59,81.75,4.020867795
3290,"""EPAM""",61.8,66.55,7.686084142
3291,"""EPR""",76.55,77.75,1.567602874
3292,"""EQM""",74.54,75.65,1.489133351
3293,"""EQT""",76.03,79.21,4.182559516
3294,"""EFX""",118.63,121.99,2.832335834
3295,"""EQNR""",15.7,16.3,3.821656051
3296,"""EQC""",28.57,28.69,0.420021001
3297,"""ELS""",75.55,78.14,3.42819325
3298,"""EQR""",65.97,67.79,2.758829771
3299,"""EQS""",1.67,1.67,0
3300,"""ERA""",8.95,9.02,0.782122905
3301,"""EROS""",13.99,14.68,4.932094353
3302,"""ESE""",38.83,38.61,-0.566572238
3303,"""ESNT""",20.2,20.89,3.415841584
3304,"""ESS""",218.55,223.23,2.14138641
3305,"""EL""",87.24,88.19,1.088950023
3306,"""ETH""",31.35,31.74,1.244019139
3307,"""EURN""",8.79,9.12,3.754266212
3308,"""EEA""",7.39,7.455,0.879566982
3309,"""EVR""",40.61,41.11,1.231223836
3310,"""RE""",169.21,174.01,2.836711778
3311,"""EVRG""",55.79,55.65,-0.250941029
3312,"""EVRI""",1.25,1.23,-1.6
3313,"""ES""",58.59,58.33,-0.443761734
3314,"""EVTC""",14.63,14.78,1.025290499
3315,"""EVH""",18.21,18.19,-0.109829764
3316,"""XAN""",12.69,12.91,1.733648542
3317,"""EXPR""",14.18,14.17,-0.070521862
3318,"""EXTN""",11.59,11.93,2.933563417
3319,"""EXR""",90.31,91.48,1.295537593
3320,"""XOM""",88.86,90.91,2.306999775
3321,"""FNB""",11.76,12.01,2.12585034
3322,"""FN""",34.17,35.54,4.00936494
3323,"""FDS""",151.19,153.01,1.203783319
3324,"""FICO""",105.98,106.88,0.849216833
3325,"""SFUN""",4.89,5.02,2.658486708
3326,"""FPI""",10.88,11.24,3.308823529
3327,"""FBK""",6.971,20.75,197.6617415
3328,"""FFG""",56.66,57.39,1.288386869
3329,"""AGM""",32.62,32.65,0.091968118
3330,"""FRT""",159.11,162.43,2.08660675
3331,"""FSS""",12.47,12.33,-1.122694467
3332,"""FII""",26.71,27.45,2.770497941
3333,"""FMN""",16.53,16.6,0.423472474
3334,"""FDX""",146.13,148.1,1.348114692
3335,"""RACE""",38.88,40.1,3.137860082
3336,"""FGP""",17.33,17.87,3.115983843
3337,"""FOE""",11.88,12.89,8.501683502
3338,"""FCAU""",5.96,6.06,1.677852349
3339,"""FNF""",34.26,35.72,4.26152948
3340,"""FIS""",68.36,71.04,3.920421299
3341,"""FMO""",13.17,13.73,4.252088079
3342,"""FAF""",37.89,38.87,2.586434415
3343,"""FBP""",3.6,3.83,6.388888889
3344,"""FCF""",8.49,8.64,1.766784452
3345,"""FHN""",12.54,13.09,4.385964912
3346,"""FR""",26.46,26.85,1.473922902
3347,"""AG""",12.46,12.59,1.043338684
3348,"""FRC""",64.25,67.61,5.229571984
3349,"""FFA""",12.56,12.76,1.592356688
3350,"""FMY""",14.34,14.42,0.557880056
3351,"""FDEU""",14.53,15.18,4.473503097
3352,"""FIF""",16.63,17.05,2.525556224
3353,"""FSD""",14.38,14.53,1.043115438
3354,"""FPF""",22.94,23.2,1.133391456
3355,"""FPL""",12.68,13.85,9.227129338
3356,"""FIV""",107,107,0
3357,"""FCT""",12.88,12.81,-0.543478261
3358,"""FGB""",5.95,6.02,1.176470588
3359,"""FEO""",14.09,14.3,1.490418737
3360,"""FAM""",10.99,11.11,1.091901729
3361,"""FE""",33.11,33.73,1.872546059
3362,"""FIT""",11.89,12,0.925147183
3363,"""FBC""",21.99,23.43,6.548431105
3364,"""DFP""",24.1,24.19,0.373443983
3365,"""PFD""",15.33,15.4,0.456621005
3366,"""PFO""",12,12.21,1.75
3367,"""FFC""",21.21,21.55,1.603017445
3368,"""FLC""",21.63,21.93,1.386962552
3369,"""FLT""",134.67,139.23,3.386054801
3370,"""FTK""",12.02,12.89,7.237936772
3371,"""FLO""",18.13,18.21,0.441257584
3372,"""FLS""",43,43.52,1.209302326
3373,"""FLR""",46.14,46.93,1.712180321
3374,"""FLY""",9.81,9.78,-0.305810398
3375,"""FMC""",42.21,43.76,3.672115612
3376,"""FMX""",87.28,88.85,1.798808433
3377,"""FL""",51.79,52.18,0.753041128
3378,"""F""",12.16,12.39,1.891447368
3379,"""FOR""",11.24,11.24,0
3380,"""FTS""",32.61,32.828,0.668506593
3381,"""FTAI""",8.99,9,0.111234705
3382,"""FSM""",6.18,6.24,0.970873786
3383,"""FBHS""",55.11,56.15,1.887134821
3384,"""FET""",15.63,15.82,1.215611004
3385,"""FCPT""",19.54,20,2.354145343
3386,"""FNV""",72.54,72.81,0.372208437
3387,"""FC""",14.49,14.35,-0.966183575
3388,"""FSB""",31.68,32.27,1.862373737
3389,"""BEN""",30.67,31.02,1.141180306
3390,"""FT""",6.79,6.85,0.88365243
3391,"""FI""",14.52,14.44,-0.550964187
3392,"""FCX""",10.13,10.69,5.528134255
3393,"""FMS""",40.6,42.66,5.073891626
3394,"""FDP""",52.54,52.79,0.475827941
3395,"""RESI""",8.65,8.63,-0.231213873
3396,"""FRO""",7.54,7.96,5.570291777
3397,"""FSK""",8.61,8.87,3.019744483
3398,"""FCN""",39.43,38.6,-2.104996196
3399,"""FF""",9.85,9.82,-0.304568528
3400,"""GCV""",4.5,4.49,-0.222222222
3401,"""GAB""",5.31,5.37,1.129943503
3402,"""GGZ""",10.11,10.232,1.206726014
3403,"""GGT""",6.75,6.91,2.37037037
3404,"""GUT""",6.54,6.56,0.305810398
3405,"""GCAP""",6.11,6.23,1.963993453
3406,"""GBL""",32.51,31.75,-2.337742233
3407,"""GNT""",7.75,7.79,0.516129032
3408,"""GME""",25.5,26.05,2.156862745
3409,"""GCI""",13.62,13.35,-1.982378855
3410,"""GPS""",20.07,20.74,3.338315894
3411,"""IT""",92.37,93.78,1.526469633
3412,"""GLOG""",11.71,12.59,7.514944492
3413,"""GLOP""",18.33,18.8,2.564102564
3414,"""GATX""",41.98,42.5,1.238685088
3415,"""GMTA""",24.8,25,0.806451613
3416,"""GCP""",23.54,24.45,3.865760408
3417,"""GNK""",0.515,0.551,6.990291262
3418,"""GNRC""",33.86,33.93,0.206733609
3419,"""GAM""",29.67,30.06,1.31445905
3420,"""GD""",133.06,133.94,0.661355779
3421,"""GE""",29.32,29.94,2.114597544
3422,"""GIS""",66.19,65.76,-0.649644961
3423,"""GM""",27.51,27.74,0.836059615
3424,"""GCO""",62.33,62.05,-0.449221884
3425,"""GWR""",52.86,55.17,4.370034052
3426,"""GEL""",35.85,37.69,5.132496513
3427,"""GNE""",6.52,6.66,2.147239264
3428,"""G""",25.41,25.83,1.652892562
3429,"""GPC""",95.31,97.41,2.203336481
3430,"""GNW""",2.56,2.6,1.5625
3431,"""GEO""",33.21,33.16,-0.150557061
3432,"""GPRK""",3.18,3.29,3.459119497
3433,"""GGB""",1.66,1.71,3.012048193
3434,"""GTY""",21.08,21.13,0.237191651
3435,"""GIX""",0.0144,0.0144,0
3436,"""GIL""",27.13,28.01,3.243641725
3437,"""GLT""",18.88,18.53,-1.853813559
3438,"""GKOS""",27.3,27.86,2.051282051
3439,"""GSK""",40.14,41.33,2.964623817
3440,"""CO""",5.71,5.75,0.700525394
3441,"""GNL""",7.57,7.52,-0.660501982
3442,"""GLP""",12.94,13.53,4.55950541
3443,"""GPN""",67.48,69.76,3.378778897
3444,"""GSL""",1.21,1.24,2.479338843
3445,"""GLOB""",37.02,37.5,1.296596434
3446,"""GMED""",23.44,23.62,0.767918089
3447,"""GMS""",20,20.34,1.7
3448,"""GNC""",23.57,23.64,0.296987696
3449,"""GDDY""",30.48,30.83,1.148293963
3450,"""GOL""",9.53,11.06,16.05456453
3451,"""GFI""",4.63,4.43,-4.319654428
3452,"""GSBD""",19.98,19.94,-0.2002002
3453,"""GS""",139.51,142.41,2.078704036
3454,"""GER""",6.64,6.91,4.06626506
3455,"""GMZ""",8.85,9.3,5.084745763
3456,"""GRC""",26.65,27.09,1.651031895
3457,"""GPX""",20.32,20.71,1.919291339
3458,"""GGG""",74.97,75.81,1.120448179
3459,"""GRAF""",1.03,1.03,0
3460,"""EAF""",0.002,14.45,722400
3461,"""GHM""",18.55,18.08,-2.533692722
3462,"""GHC""",476.01,478.9,0.607130102
3463,"""GRAM""",6.66,6.75,1.351351351
3464,"""GVA""",41.36,41.44,0.193423598
3465,"""GPK""",12.06,12.11,0.414593698
3466,"""GTN""",10.64,10.55,-0.845864662
3467,"""AJX""",13.57,13.85,2.063375092
3468,"""AJXA""",8.159,8.268,1.335948033
3469,"""GWB""",29.88,30.18,1.004016064
3470,"""GDOT""",21.14,21.68,2.554399243
3471,"""GBX""",26.11,27.29,4.519341249
3472,"""GHL""",16.34,15.93,-2.509179927
3473,"""GHG""",0.005,0.01,100
3474,"""GEF""",35.73,35.55,-0.503778338
3475,"""GFF""",15.97,16.06,0.563556669
3476,"""GPI""",50.1,49.66,-0.878243513
3477,"""GRUB""",28.62,28.73,0.384346611
3478,"""PAC""",96.24,99.15,3.023690773
3479,"""ASR""",148.72,151.65,1.970145239
3480,"""AVAL""",7.67,7.88,2.737940026
3481,"""SUPV""",11.94,12.28,2.847571189
3482,"""TV""",23.91,24.57,2.760351317
3483,"""GSX""",0.005,10.48,209500
3484,"""GTT""",16.42,16.86,2.679658952
3485,"""GSH""",22.63,22.71,0.353513036
3486,"""GES""",14.23,14.29,0.421644413
3487,"""GGM""",20.41,20.24,-0.832925037
3488,"""GPM""",7.25,7.3,0.689655172
3489,"""GOF""",17.67,17.78,0.622524052
3490,"""GBAB""",23.14,23.1,-0.172860847
3491,"""GWRE""",57.48,58.6,1.948503827
3492,"""HRB""",21.73,22.32,2.715140359
3493,"""FUL""",41.89,42.11,0.525185008
3494,"""HAE""",28.41,28.22,-0.668778599
3495,"""HAL""",41.88,43.27,3.319006686
3496,"""HBI""",25.42,25.82,1.573564123
3497,"""HNGR""",7.4,7.3,-1.351351351
3498,"""HASI""",20.11,20.52,2.038786673
3499,"""HOG""",42.39,42.9,1.203113942
3500,"""HMY""",3.47,3.36,-3.170028818
3501,"""HSC""",5.86,6.22,6.14334471
3502,"""HHS""",1.52,1.43,-5.921052632
3503,"""HGH""",31.47,31.62,0.476644423
3504,"""HIG""",40.98,42.11,2.757442655
3505,"""HVT""",17.14,17.18,0.233372229
3506,"""HE""",34.1,34.4,0.879765396
3507,"""HCHC""",4,4.03,0.75
3508,"""HCA""",74.43,75.93,2.015316405
3509,"""HCI""",27.01,27.05,0.148093299
3510,"""HDB""",63.68,64.89,1.900125628
3511,"""HR""",34.48,34.94,1.334106729
3512,"""HTA""",32.27,32.5,0.712736288
3513,"""HL""",4.72,4.71,-0.211864407
3514,"""HEI""",63.45,64.25,1.260835303
3515,"""HLX""",6.03,6.4,6.135986733
3516,"""HP""",62.66,64,2.138525375
3517,"""HLF""",54.04,55.97,3.571428571
3518,"""HRI""",29.58,30.81,4.15821501
3519,"""HTGC""",11.89,12.13,2.018502944
3520,"""HRTG""",11.64,11.66,0.171821306
3521,"""PSV""",43.1,46.7,8.352668213
3522,"""HT""",15.74,16.14,2.541296061
3523,"""HSY""",97.21,96.23,-1.008126736
3524,"""HTZ""",9.86,10.27,4.15821501
3525,"""HES""",52.63,55.14,4.769143074
3526,"""HPE""",17.2,17.4,1.162790698
3527,"""HXL""",39.15,39.55,1.021711367
3528,"""HEXO""",24.1,24.1,0
3529,"""HCR""",10.92,11.61,6.318681319
3530,"""PCF""",7.51,7.64,1.7310253
3531,"""HPR""",6.35,6.62,4.251968504
3532,"""HIW""",49.94,51.49,3.103724469
3533,"""HIL""",3.9,3.8,-2.564102564
3534,"""HI""",28.55,28.51,-0.140105079
3535,"""HRC""",48.36,48.06,-0.620347395
3536,"""HTH""",19.3,19.7,2.07253886
3537,"""HLT""",21.13,21.52,1.84571699
3538,"""HNI""",43.67,44.28,1.396839936
3539,"""HMLP""",17.01,17.19,1.058201058
3540,"""HEP""",33.64,34.98,3.983353151
3541,"""HFC""",22.92,23.9,4.27574171
3542,"""HD""",124.67,127.53,2.294056309
3543,"""HMC""",24.76,25.22,1.857835218
3544,"""HON""",111.46,114.06,2.332675399
3545,"""HMN""",31.75,32.1,1.102362205
3546,"""HZN""",10.63,10.79,1.505174036
3547,"""HRL""",35.81,34.98,-2.317788327
3548,"""HOS""",8.06,8.59,6.575682382
3549,"""HST""",14.79,15.15,2.434077079
3550,"""HLI""",22.04,22.43,1.769509982
3551,"""HOV""",1.54,1.6,3.896103896
3552,"""HHC""",108.54,110.67,1.962410171
3553,"""HPQ""",11.55,11.79,2.077922078
3554,"""HSBC""",29.38,30.14,2.586793737
3555,"""HMI""",0.055,0.055,0
3556,"""HNP""",24.94,25.25,1.24298316
3557,"""HUBB""",98.17,98.88,0.723235204
3558,"""HUBS""",41.69,42.4,1.703046294
3559,"""HBM""",4.26,4.46,4.694835681
3560,"""HUD""",36.33,53.24,46.54555464
3561,"""HPP""",27.69,28.04,1.263994222
3562,"""HUM""",176.94,182.95,3.396631627
3563,"""HCFT""",5.26,5.31,0.950570342
3564,"""HII""",159.1,160.85,1.099937146
3565,"""HUN""",12.91,12.97,0.464756003
3566,"""H""",45.5,46.43,2.043956044
3567,"""HY""",56.43,56.34,-0.159489633
3568,"""IAA""",0.5,0.5,0
3569,"""IAG""",4.38,4.2,-4.109589041
3570,"""IBN""",6.65,6.9,3.759398496
3571,"""IDA""",77.09,78.13,1.349072513
